Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,99.5323486328125,99.7355194091797,95.6045379638672,..,102.46061706543,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Rwanda,RWA,27.8675708770752,32.8020095825195,42.219108581543,41.4224700927734,..,..,..,49.3894309997559,65.8628692626953,67.323486328125,..,66.4810562133789,63.285228729248,57.5281600952148,57.6701812744141,62.5343284606934,68.1945114135742,79.2791976928711,90.6365280151367,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Samoa,WSM,89.6262130737305,..,..,..,..,..,109.663871765137,..,107.539176940918,106.572769165039,103.270820617676,108.7421875,..,109.937049865723,108.71639251709,111.68830871582,104.707328796387,105.735061645508,105.584777832031,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,San Marino,SMR,..,..,..,..,..,..,..,113.605438232422,113.47518157959,117.021278381348,106.849319458008,117.218536376953,..,..,..,..,..,92.1686706542969,102.395210266113,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Sao Tome and Principe,STP,..,50.8303985595703,53.9836616516113,68.6082534790039,71.9025421142578,..,69.900993347168,72.5338516235352,79.8774719238281,78.3363800048828,105.765846252441,..,92.1805725097656,81.962760925293,..,75.2377471923828,81.5240783691406,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Saudi Arabia,SAU,..,..,..,..,86.6656494140625,..,95.0701599121094,99.7798233032227,..,..,102.548736572266,107.100036621094,112.953506469727,125.309181213379,107.247100830078,106.791038513184,102.22087097168,96.9037094116211,96.4950485229492,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Senegal,SEN,49.714241027832,51.5041885375977,50.9182891845703,51.1044883728027,55.9938888549805,51.1391487121582,52.1176490783691,58.0008811950684,57.3521308898926,55.9292411804199,58.992790222168,57.5372009277344,57.6312599182129,57.4849014282227,55.830680847168,..,..,..,55.3468017578125,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Serbia,SRB,..,..,..,..,..,..,100.358779907227,103.986541748047,96.9298477172852,96.3017501831055,104.015747070313,97.7916793823242,98.5444793701172,101.559478759766,100.950019836426,99.3403778076172,98.9758834838867,98.5918807983398,98.8932723999023,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Seychelles,SYC,105.191589355469,105.42244720459,106.393859863281,103.259452819824,115.167793273926,..,112.343971252441,112.181297302246,106.686050415039,112.369598388672,107.819549560547,105.597579956055,106.68692779541,115.128593444824,107.111106872559,112.607452392578,104.722221374512,98.6577224731445,94.6614608764648,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Sierra Leone,SLE,..,..,..,..,..,..,84.2235717773438,..,..,..,69.8493576049805,65.6681137084961,64.3794784545898,..,60.1382484436035,69.199462890625,71.031120300293,80.7167282104492,82.70654296875,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.367797851563,99.2649612426758,99.8231735229492,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,95.5719604492188,..,120.15503692627,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Slovak Republic,SVK,100.055610656738,97.5426177978516,98.8420028686523,96.6760406494141,92.7421035766602,93.9790802001953,94.864501953125,97.259521484375,98.6518325805664,98.5238876342773,96.4707565307617,92.8239669799805,94.9415817260742,96.033821105957,96.3304824829102,92.7115020751953,91.5658874511719,91.8211975097656,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Slovenia,SVN,95.7430419921875,97.4016723632813,102.39347076416,..,..,..,..,97.467041015625,95.8198318481445,97.5530395507813,96.1840972900391,101.670623779297,98.8705520629883,99.814208984375,97.8973693847656,96.6344604492188,95.9886016845703,96.7020034790039,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,84.6972503662109,84.2707672119141,85.5419998168945,85.9823226928711,87.9738388061523,87.2485885620117,85.7751388549805,84.0131683349609,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,South Africa,ZAF,..,83.9501419067383,88.6575775146484,95.4457702636719,..,..,..,..,..,..,..,..,..,..,91.1008682250977,86.4542465209961,..,88.5940399169922,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,35.4236297607422,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Spain,ESP,..,..,..,102.084999084473,..,96.8711395263672,97.1219482421875,97.0031814575195,97.341796875,97.4564971923828,96.1365814208984,99.7055435180664,99.0083236694336,100.033798217773,103.00016784668,100.746208190918,99.8225708007813,98.0320587158203,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Sri Lanka,LKA,107.980888366699,114.066612243652,105.489822387695,..,101.334579467773,100.088249206543,97.80908203125,92.5296630859375,92.7240905761719,99.9363708496094,102.20630645752,97.8931274414063,99.6617736816406,99.1911010742188,100.100196838379,102.230667114258,103.142929077148,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,St. Kitts and Nevis,KNA,106.263977050781,113.053100585938,108.277397155762,106.896553039551,109.263656616211,..,100.490196228027,95.0859985351563,107.37100982666,106.403938293457,106.716423034668,111.928932189941,107.51294708252,98.4210510253906,107.795700073242,96.7302474975586,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,St. Lucia,LCA,..,104.293067932129,107.547172546387,107.564468383789,103.054763793945,108.381843566895,112.971702575684,..,..,..,..,..,..,..,..,100.235656738281,92.2701416015625,97.3041305541992,103.664916992188,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,St. Vincent and the Grenadines,VCT,..,..,86.5198211669922,90.4888916015625,..,..,..,113.191879272461,..,94.3518524169922,80.8571395874023,101.010101318359,113.193717956543,102.866241455078,96.908317565918,96.4856185913086,93.9560394287109,100.113121032715,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Sudan,SDN,..,..,..,..,..,..,..,..,..,67.362907409668,..,61.5918884277344,60.7732582092285,61.3474388122559,62.1741790771484,61.8380584716797,62.9293403625488,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Suriname,SUR,..,..,..,..,65.9117126464844,72.69091796875,65.0426483154297,74.2063522338867,78.0354385375977,81.3406066894531,80.0451431274414,80.2177200317383,78.2421264648438,80.659049987793,82.5631408691406,79.9587936401367,80.2999114990234,80.3223419189453,78.6209487915039,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Sweden,SWE,102.49674987793,102.709411621094,106.40412902832,105.042068481445,100.429168701172,95.6324768066406,94.8499374389648,94.6340408325195,92.7912521362305,96.9880676269531,102.097229003906,102.405296325684,102.660690307617,101.142921447754,103.514060974121,105.490730285645,106.414039611816,104.489631652832,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Switzerland,CHE,97.0476379394531,96.9589309692383,96.8846130371094,97.9686965942383,95.6520767211914,92.6440734863281,92.2706298828125,93.4407424926758,94.4871292114258,94.6448822021484,95.4890899658203,96.1207962036133,96.3386993408203,94.8442306518555,94.5887985229492,96.0268325805664,95.6629333496094,95.6733703613281,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Syrian Arab Republic,SYR,95.8513336181641,98.4743804931641,106.990180969238,108.669647216797,109.69100189209,108.942207336426,106.025329589844,103.860496520996,102.903121948242,103.868911743164,107.048759460449,114.389511108398,72.6517105102539,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Tajikistan,TJK,..,..,..,..,..,..,..,..,100.456359863281,102.758270263672,104.05850982666,99.2511596679688,..,99.7596969604492,101.388458251953,96.0832214355469,95.1374206542969,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Tanzania,TZA,54.7064590454102,58.7188911437988,..,58.2601203918457,55.8263511657715,72.8509674072266,84.301887512207,..,103.292198181152,88.7184371948242,..,78.0750503540039,72.7511825561523,..,..,57.2578392028809,..,64.6607208251953,64.2028427124023,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Thailand,THA,87.4904937744141,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.7433471679688,92.7482070922852,94.3946075439453,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Timor-Leste,TLS,..,..,..,..,..,..,..,90.0956420898438,79.0745010375977,74.046012878418,78.2956924438477,81.8187637329102,86.7810363769531,92.5341186523438,97.379508972168,97.4969024658203,98.602668762207,101.422882080078,101.314277648926,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Togo,TGO,90.9940185546875,..,88.4926071166992,89.6887817382813,88.5897903442383,87.487060546875,..,77.9553375244141,76.1101837158203,79.6378631591797,80.8850936889648,83.4326934814453,85.0916900634766,90.2843017578125,..,96.3854598999023,95.775260925293,92.4738006591797,89.6470413208008,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Tonga,TON,106.901962280273,..,..,..,108.030891418457,101.166412353516,..,..,..,..,..,103.142181396484,121.632331848145,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Trinidad and Tobago,TTO,85.446533203125,..,88.7106628417969,93.9485168457031,90.2733764648438,..,95.5520782470703,93.6507873535156,95.6507186889648,94.7794418334961,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Tunisia,TUN,87.571891784668,92.7451400756836,96.2490768432617,99.1728668212891,101.646743774414,..,102.232940673828,91.342041015625,86.3505020141602,97.8061294555664,..,..,94.9978713989258,97.7304992675781,101.44393157959,95.6186599731445,90.3264007568359,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Turkey,TUR,..,..,..,102.195152282715,106.452308654785,102.036407470703,100.059196472168,100.702377319336,99.7823486328125,99.6978225708008,101.529029846191,100.82698059082,..,92.0334396362305,92.8470611572266,..,89.9301834106445,88.6803512573242,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Turks and Caicos Islands,TCA,117.857139587402,93.4426193237305,..,92.788459777832,89.4495391845703,..,..,..,92.7125473022461,..,..,..,..,62.2149810791016,50,..,..,139.655166625977,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Tuvalu,TUV,106.956520080566,90.1785736083984,100.934577941895,110.576919555664,119.047622680664,101.869163513184,..,..,..,..,..,..,..,85.365852355957,84.6774215698242,89.5999984741211,..,87.5,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Uganda,UGA,67.3599472045898,68.2686309814453,67.8221282958984,63.236328125,61.2163505554199,..,55.9855995178223,60.1706886291504,76.1039505004883,58.3805618286133,56.3027992248535,57.3415603637695,57.152530670166,59.9445190429688,..,53.7913818359375,51.5485496520996,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Ukraine,UKR,99.8434371948242,101.038688659668,..,..,118.044593811035,104.676223754883,100.332412719727,97.3974609375,94.4985275268555,96.1927185058594,96.1932373046875,96.8558578491211,102.47428894043,101.648910522461,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,United Arab Emirates,ARE,74.786018371582,81.668571472168,..,..,..,..,96.3190231323242,..,..,..,..,93.7036972045898,94.1602630615234,97.6212463378906,102.674873352051,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,102.128120422363,100.939262390137,100.237907409668,100.798881530762,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.429466247559,104.510192871094,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Uruguay,URY,93.8603820800781,92.4158020019531,90.1045379638672,91.603759765625,93.4367828369141,98.515739440918,102.973731994629,105.23583984375,105.829208374023,105.094451904297,102.885238647461,102.576820373535,104.117301940918,103.534477233887,103.135749816895,105.054809570313,..,102.358619689941,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Uzbekistan,UZB,100.797996520996,102.803649902344,96.0760116577148,94.4995803833008,96.517951965332,98.6041870117188,96.8656387329102,95.1508636474609,92.7983474731445,92.3132629394531,93.2755737304688,93.4347991943359,97.5002670288086,96.9331817626953,98.8189468383789,97.1800994873047,98.9791412353516,103.551856994629,105.801231384277,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Vanuatu,VUT,106.214462280273,..,..,91.3884735107422,..,..,81.7019729614258,78.1162490844727,82.0006713867188,80.8944396972656,..,..,88.6938934326172,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Venezuela, RB",VEN,82.251350402832,89.3796615600586,87.516227722168,87.2545166015625,88.6178665161133,92.4473266601563,95.2040023803711,93.9015121459961,93.8440628051758,92.7808380126953,93.8264617919922,94.9501724243164,94.6544570922852,95.9642486572266,95.4526214599609,93.4618682861328,92.0978775024414,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Vietnam,VNM,107.096900939941,104.200416564941,103.257713317871,..,..,..,..,..,..,..,..,..,99.6100692749023,104.737457275391,104.804870605469,105.112251281738,..,108.637367248535,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,West Bank and Gaza,PSE,94.9763412475586,92.1675872802734,97.283332824707,90.0384521484375,93.1170883178711,..,86.0537872314453,88.5439910888672,90.390266418457,97.4057464599609,91.1697998046875,93.8739776611328,96.2264175415039,101.973068237305,99.7051773071289,97.0900497436523,99.2571029663086,96.431282043457,95.8927230834961,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Yemen, Rep.",YEM,78.7207183837891,75.8705673217773,78.2602920532227,75.7284317016602,73.4500503540039,..,..,74.9346313476563,..,75.6417999267578,..,79.1889801025391,77.6952514648438,..,..,79.8050765991211,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Zambia,ZMB,..,64.7722625732422,..,75.6453170776367,94.4901962280273,88.7575607299805,93.2058334350586,97.271858215332,90.6962432861328,94.0265579223633,..,88.1461029052734,81.3659820556641,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Zimbabwe,ZWE,96.2147064208984,90.8759613037109,90.13330078125,..,..,..,..,..,..,..,..,96.2128982543945,98.1231002807617,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Arab World,ARB,81.0728302001953,81.4804000854492,83.9737091064453,85.6375122070313,86.9507217407227,84.6459121704102,86.436653137207,88.8107299804688,86.3015594482422,87.7831802368164,88.1873931884766,89.7580871582031,87.3785171508789,88.4002685546875,86.978759765625,86.4639663696289,86.1367568969727,86.4944305419922,87.4828720092773,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Caribbean small states,CSS,85.4964904785156,86.8825988769531,86.5287170410156,88.4954223632813,88.5247192382813,89.7295608520508,89.212028503418,89.9461517333984,90.9737701416016,89.9774017333984,90.7262725830078,91.5953598022461,90.5670471191406,90.5688400268555,90.7231521606445,90.7192993164063,90.7485961914063,90.7701416015625,90.2151565551758,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Central Europe and the Baltics,CEB,97.354850769043,96.8177337646484,97.8826522827148,98.6773681640625,97.6750717163086,96.4466934204102,95.9558029174805,95.0540008544922,95.7464294433594,97.3563690185547,98.0376129150391,97.1436614990234,97.5394668579102,97.2754135131836,97.919563293457,97.0167617797852,98.2310333251953,93.0778427124023,93.1100616455078,..
